YouMind案例ID,标题,公开原帖链接,视频数量,视频字节数,封面字节数,原视频链接
7504,Kitten Rescue in Residential Alley,https://x.com/ou_zhen599/status/2078553926446837798,1,2880521,19932,https://video.twimg.com/amplify_video/2078553716391907328/vid/avc1/1280x720/25dIC74vNIDIF_DU.mp4?tag=29
7503,Realistic Beach Vacation Documentary,https://x.com/SimplyAnnisa/status/2078729088403927394,1,3278984,27778,https://video.twimg.com/amplify_video/2078728981709516800/vid/avc1/1280x720/f3ZZhPCTAQakHbQ4.mp4?tag=29
7502,Tokyo Residential Alley Rain,https://x.com/PixelAigc/status/2078519431945474439,1,2256349,13305,https://video.twimg.com/amplify_video/2078519398445547520/vid/avc1/1280x720/iCpK7feJyh-4SmNj.mp4?tag=29
7501,Dunhuang Flying Apsara Portrait,https://x.com/PixelAigc/status/2078357312729944435,1,2726937,24452,https://video.twimg.com/amplify_video/2078357156290785280/vid/avc1/1280x720/19mcMz51ksqCumO7.mp4?tag=29
7500,Robot MMA Octagon Battle,https://x.com/rafalors/status/2078430029651005601,1,81321530,31077,https://video.twimg.com/amplify_video/2078429151405670401/vid/avc1/3840x2160/6Q23HWq8g8mRF8w7.mp4?tag=29
7498,Handheld iPhone Selfie POV,https://x.com/PixelAigc/status/2078421671002993148,1,1591600,21385,https://video.twimg.com/amplify_video/2078421582905802752/vid/avc1/1280x720/PWVGNhBzTPhjXFW1.mp4?tag=29
7497,The Forgotten Kite,https://x.com/HeyAbhishek/status/2078444731043025029,1,1578937,46857,https://video.twimg.com/amplify_video/2078444635161317376/vid/avc1/720x800/teGZJ5PgR6XPC9XM.mp4?tag=14
7496,Surreal Rooftop Fall Abyss,https://x.com/NababUddin2/status/2078443423212974335,1,4019492,16740,https://video.twimg.com/amplify_video/2078440932719112192/vid/avc1/1280x720/q0wRb9Eyl74vKd37.mp4?tag=29
7495,School Monster Transformation Battle,https://x.com/neonnights11_11/status/2078555965860057149,1,29970137,23997,https://video.twimg.com/amplify_video/2078555822687449088/vid/avc1/3840x2160/2iSVVIop6Wi72Ccw.mp4?tag=29
7494,Continuous Butterfly and Parrot Forest Chase,https://x.com/Arminn_Ai/status/2078285642912461274,1,9189862,16976,https://video.twimg.com/amplify_video/2078285601195896832/vid/avc1/1920x1080/GsZTvvTUnqYoMm0y.mp4?tag=29
7493,Fan vs Hammer Duel Combat Scene,https://x.com/ShamiWeb3/status/2078286878730522911,1,26659567,12004,https://video.twimg.com/amplify_video/2078286733549223936/vid/avc1/1920x1080/ze1RTiCUg41w4hH1.mp4?tag=29
7492,Hurricane Lighthouse Keeper Action Sequence,https://x.com/DeCat2025/status/2078284800083857734,1,1877791,19809,https://video.twimg.com/amplify_video/2078284413461221376/vid/avc1/864x496/W_nMJ1x-6M7Wwh_2.mp4?tag=29
7491,Cinematic Rap Music Video Lipsync,https://x.com/mrdejie/status/2078419013026423139,1,701823,15807,https://video.twimg.com/amplify_video/2078418979887157248/vid/avc1/640x352/bb5D20VSyVYHOxU_.mp4?tag=29
7490,Zeera Biscuits Cinematic Commercial,https://x.com/Itswsm105f/status/2078345254541967498,1,1799871,22160,https://video.twimg.com/ext_tw_video/2078345208803258368/pu/vid/avc1/1280x720/-LOyxmTpQc6-aoSy.mp4?tag=27
7488,Japanese Woman Hair Salon Routine,https://x.com/AIwithSynthia/status/2078343741124083915,1,2686641,22369,https://video.twimg.com/amplify_video/2078343714314035200/vid/avc1/1280x720/DJjizFXjlBperFpN.mp4?tag=29
7487,Cinematic Masked Woman Beach Walk,https://x.com/D_studioproject/status/2078503992691449913,1,11652354,21876,https://video.twimg.com/amplify_video/2078503276513988608/vid/avc1/3840x2160/XOvnrV9HhR4zWPTm.mp4?tag=29
7486,Canyon Rope Bridge Action Sequence,https://x.com/DeCat2025/status/2078551597882466767,1,2159090,17925,https://video.twimg.com/amplify_video/2078551535185690624/vid/avc1/864x496/zysLQehiw9KBBD1d.mp4?tag=29
7485,Animated Jungle Expedition Multi-Shot,https://x.com/tranmautritam/status/2078465535780823296,1,2883897,23282,https://video.twimg.com/amplify_video/2078465488754208768/vid/avc1/1280x720/aKDdNEikz8YrOA2F.mp4?tag=14
7484,Stop-Motion Wolf Attack Sequence,https://x.com/eyishazyer/status/2078437832604123625,1,10290291,9980,https://video.twimg.com/amplify_video/2078437731324301312/vid/avc1/2206x946/NFkDC3Te38JOflwN.mp4?tag=29
7483,Sci-Fi Orbital Construction Collapse,https://x.com/AllaAisling/status/2078277108762038608,1,43707731,26924,https://video.twimg.com/amplify_video/2078276937345056768/vid/avc1/3840x2160/lmG7-jOG-P9HJBvY.mp4?tag=29
7482,Hand-Painted Stop-Motion Blizzard Scene,https://x.com/piotrbinkowski/status/2078515110855753844,1,7333017,12407,https://video.twimg.com/amplify_video/2078515077443964928/vid/avc1/2206x946/HUnINqoqR0wjsIrX.mp4?tag=29
7481,Claymation Cat World Transformation,https://x.com/noorwithwifi/status/2078535850745626926,1,3936214,25409,https://video.twimg.com/amplify_video/2078535751650942976/vid/avc1/1276x720/orJUUMvdVTUAC2j8.mp4?tag=29
7480,Wireless Earbuds Product Review,https://x.com/Goodmanprotocol/status/2078490755958780363,1,23804891,11899,https://video.twimg.com/amplify_video/2078490668591448064/vid/avc1/3840x2160/huYcMMwOJnRtUlXa.mp4?tag=29
7479,Miniature Harbour Island Construction,https://x.com/samaote/status/2078435244123062591,1,1656928,32439,https://video.twimg.com/amplify_video/2078435198354800640/vid/avc1/864x496/FI3BChwpgYglcFYJ.mp4?tag=29
7478,Korean Idol Backstage Vlog,https://x.com/john_my07/status/2078503700025561235,1,9756242,21655,https://video.twimg.com/amplify_video/2078503647114391552/vid/avc1/1920x1080/oQ1c1iOTkeVUED0J.mp4?tag=29
7477,Surreal Crimson Roots Fashion Cinematic,https://x.com/AvelyrahnAI/status/2078353296654557318,1,4903110,20029,https://video.twimg.com/amplify_video/2078353150441054209/vid/avc1/1276x718/9kWYr_OUI_RlxLLl.mp4?tag=29
7476,Luxury Travel Vlog in Dubai,https://x.com/jasminekhan90_/status/2078454456199549332,1,2719924,15994,https://video.twimg.com/amplify_video/2078454409626046464/vid/avc1/1280x720/qtjIGKqSRGKkjXX4.mp4?tag=29
7475,Three-Column Space Shooter Game Comparison,https://x.com/LeeLinAI123/status/2078629412010877128,1,8263819,17970,https://video.twimg.com/amplify_video/2078629130375979008/vid/avc1/1920x1080/QRBeQ589jw_uGUAn.mp4?tag=29
7474,Art Exhibition Heist Cinematic Thriller,https://x.com/Caden_Flux/status/2078399055617573310,1,28479052,19682,https://video.twimg.com/amplify_video/2078398881705168896/vid/avc1/1920x1080/wVSfXkgQTH7Z1ezQ.mp4?tag=29
7473,Airplane Window Dragon Attack,https://x.com/unxinstudio/status/2078428858966319150,1,6667932,17091,https://video.twimg.com/amplify_video/2078428518288142336/vid/avc1/1920x1080/iDW4uXEVfECkeW5u.mp4?tag=29
7472,K-Pop Idol Backstage Vlog,https://x.com/mehvishs25/status/2078496626990297115,1,11259005,20514,https://video.twimg.com/amplify_video/2078496509499506690/vid/avc1/1920x1080/koFjNVZuw3jxF67q.mp4?tag=29
7471,Luxury Grocery Run Lifestyle Vlog,https://x.com/Shorelyn_/status/2078457357840031954,1,10864475,22027,https://video.twimg.com/amplify_video/2078457166294564864/vid/avc1/1920x1080/Qlw_NzZJGNMnTyQf.mp4?tag=29
7470,Rainy Seaside Station Goodbye,https://x.com/AIwithkhan/status/2078086757795635381,1,2388155,24087,https://video.twimg.com/amplify_video/2078086133221879808/vid/avc1/1058x814/Efk65c70tmvu3V1G.mp4?tag=29
7469,Pink Berry Juice Beverage Commercial,https://x.com/AIwithkhan/status/2078346133689274475,1,3395967,24677,https://video.twimg.com/amplify_video/2078346102076780544/vid/avc1/1280x720/Cy0SEVOrlf86EUxY.mp4?tag=29
7468,Futuristic Special Forces Subway Action,https://x.com/CharaspowerAI/status/2078495028687651300,1,3261081,13417,https://video.twimg.com/ext_tw_video/2078495005161799681/pu/vid/avc1/1280x720/fwvcmjk1unsORHz_.mp4?tag=12
7443,Cinematic Underwater Office Zoom Out,https://x.com/Jouhatsu_ai/status/2078241030021824983,1,42420227,22419,https://video.twimg.com/amplify_video/2078236721615933441/vid/avc1/3840x2160/awglMA_492xvQVFj.mp4?tag=29
7442,IMAX 8K Realistic Skater Fall,https://x.com/KaitoEtLIA/status/2078246385271660849,1,9367819,29343,https://video.twimg.com/amplify_video/2078244890027102208/vid/avc1/1920x1080/gcs-sZvwn9lNfWfj.mp4?tag=29
7441,Robot Anime Launch Sequence,https://x.com/Kumatokuma1/status/2078268822688063715,1,7868166,26080,https://video.twimg.com/amplify_video/2078268767432515584/vid/avc1/1882x1080/C4-9xlHH6D4usuCM.mp4?tag=29
7440,Cinematic 8K Mid-Flight Armor Assembly,https://x.com/Deep_GeniusAi/status/2078259498813194720,1,9768613,19827,https://video.twimg.com/amplify_video/2078257933326913536/vid/avc1/1920x1080/RuYR2I87_4tQqkU4.mp4?tag=29
7439,Japanese Summer Festival Selfie Vlog,https://x.com/NorthImage/status/2078070232137297951,1,3759483,44866,https://video.twimg.com/amplify_video/2078070204828143616/vid/avc1/720x1280/0DY8w2MsKlC-F2-s.mp4?tag=29
7438,Slow Motion Flood Disaster Cinematography,https://x.com/applete77191758/status/2078144871085539366,1,37784484,26875,https://video.twimg.com/amplify_video/2078143366253182976/vid/avc1/3840x2160/p57DiekbLUBwYamF.mp4?tag=29
7437,POV Paper Camera Effect,https://x.com/genel_ai/status/2078044912168341890,1,3484683,37624,https://video.twimg.com/amplify_video/2078044606932058112/vid/avc1/1080x1920/KAi-zDAVXQvDkY3z.mp4?tag=29
7436,Anime Anger Meter Gag,https://x.com/aiehon_aya/status/2078238320564597018,1,1124498,37670,https://video.twimg.com/amplify_video/2075894476493697024/vid/avc1/496x864/ik_2PaY9u_5I4B63.mp4?tag=28
7435,Japanese Restaurant Entrance Sequence,https://x.com/jizomae/status/2077949169759932747,1,11781398,30898,https://video.twimg.com/amplify_video/2077948643588661248/vid/avc1/2880x2160/KTfLlRTmq76IKkUN.mp4?tag=29
7434,Early 2000s Asian Drama Hair Toss,https://x.com/ZetoGroovin/status/2077928581892891021,1,8285599,22017,https://video.twimg.com/amplify_video/2077927389028597761/vid/avc1/2880x2160/-GvcNX5cKKYa68EW.mp4?tag=29
7433,Mechanical Steam Engine Pocket Watch,https://x.com/ai_lifehack55/status/2077944966408745164,1,17092609,59592,https://video.twimg.com/amplify_video/2077944675072356352/vid/avc1/1440x1440/wI8mDplGfhTmhXKT.mp4?tag=29
7432,Stop-Motion Oil Painting Animation,https://x.com/ai_animer/status/2078023536992735573,1,8153372,8129,https://video.twimg.com/amplify_video/2078018810196742144/vid/avc1/2206x946/5cNr6O7TdKUjU9dK.mp4?tag=29
7431,Pirate Ship To Desert Transition,https://x.com/wakawakkachan/status/2078243803866202396,1,10779201,14744,https://video.twimg.com/amplify_video/2078243747377410048/vid/avc1/2206x946/pzn1FD_nfdOfIF7j.mp4?tag=29
7430,Cinematic 3D Sword Combo Animation,https://x.com/haruuraeadss/status/2077997514280858088,1,743695,13709,https://video.twimg.com/amplify_video/2077997502419382272/vid/avc1/864x496/CtiMaYevv6aa1lrw.mp4?tag=29
7429,Cinematic 3D Anime Wire Action Sequence,https://x.com/haruuraeadss/status/2078232487185220011,1,1486071,14662,https://video.twimg.com/amplify_video/2078231940214517760/vid/avc1/864x496/woNNTeT0igH4OnlM.mp4?tag=29
7428,Full-Body Side-to-Side Jumping,https://x.com/DaizuDaizin_n/status/2078109387961557215,1,1273945,42979,https://video.twimg.com/amplify_video/2077741326658134017/vid/avc1/720x1280/BMCuYUKy0a-pJg6T.mp4?tag=29
7427,3D Toon Fantasy RPG Action Sequence,https://x.com/haruuraeadss/status/2078077558416167004,1,644956,19253,https://video.twimg.com/amplify_video/2078077547485724673/vid/avc1/864x496/ojBgpyKsQSyJLDsQ.mp4?tag=29
7426,Grimy Chemistry Lab Fight,https://x.com/PixelAigc/status/2078160339708051861,1,2266885,13360,https://video.twimg.com/amplify_video/2078160240982564864/vid/avc1/1280x720/AGGYoykqODmQEor8.mp4?tag=29
7425,Photorealistic Water Reality Show Action,https://x.com/PixelAigc/status/2078117338495304060,1,4006781,25613,https://video.twimg.com/amplify_video/2078117238897557504/vid/avc1/1280x720/sHwcI01_B8DHH_SD.mp4?tag=29
7424,Cinematic Morgue Action Sequence,https://x.com/PixelAigc/status/2078126520187629852,1,1668061,12262,https://video.twimg.com/amplify_video/2078126362519552000/vid/avc1/1280x720/wvmjHVE5ZSmHTJMf.mp4?tag=29
7423,Miniature Tech Store Macro Video,https://x.com/hiapi_ai/status/2077936733392683419,1,15214116,30943,https://video.twimg.com/amplify_video/2077934157980971009/vid/avc1/1080x1920/G9KDPkl_05Uhk5F4.mp4?tag=29
7422,15-Second Facial Expression Choreography,https://x.com/ou_zhen599/status/2078137477425172769,1,41256810,35995,https://video.twimg.com/amplify_video/2078136584021651456/vid/avc1/3840x2160/sLlEh0OYAQgrOTXK.mp4?tag=29
7421,Odette Vane Cyberpunk Arena Animation,https://x.com/ivanka_humeniuk/status/2077951665647284444,1,23923915,22883,https://video.twimg.com/amplify_video/2077947164517400576/vid/avc1/1920x1080/RHP6RF4zg-SHHE-y.mp4?tag=29
7420,Cinematic Football Drama Sports Thriller,https://x.com/ShamiWeb3/status/2077989765753033115,1,18074214,21241,https://video.twimg.com/amplify_video/2077989451738099712/vid/avc1/1080x1920/0W5E18bMU8y1UPA3.mp4?tag=29
7419,Studio Ghibli Style Cooking Animation,https://x.com/wenvis_ai/status/2077969435688874034,1,1613451,19401,https://video.twimg.com/amplify_video/2077969335126282240/vid/avc1/1280x720/R07K3oC1-EPFiNRb.mp4?tag=29
7418,Smartphone POV Rainy School Pickup,https://x.com/HBCoop_/status/2078125161358799222,1,2607731,49142,https://video.twimg.com/ext_tw_video/2078125099656282112/pu/vid/avc1/720x1280/ZQk9GqnaR_QbU2MP.mp4?tag=12
7417,Korean High School Fight Scene,https://x.com/AI__TSUBAKI/status/2078057124350005603,1,27788555,21299,https://video.twimg.com/amplify_video/2078049254845952000/vid/avc1/3840x2160/NbkjjFQeecIn4NhH.mp4?tag=29
7416,Roller Skater Handrail Stunt,https://x.com/bmx_ai13/status/2078179601134813536,1,796599,26601,https://video.twimg.com/amplify_video/2078179505802559488/vid/avc1/864x496/uvuYuu_DX7G_MHAC.mp4?tag=29
7415,Anime Monster Classroom Battle,https://x.com/Mayz1169/status/2078146111143805386,1,29781771,30798,https://video.twimg.com/amplify_video/2078141797025648640/vid/avc1/3840x2160/S_Ob7X5r1s26uRvT.mp4?tag=29
7414,Flooded Office Intense Close-up,https://x.com/de_mon010/status/2077955624550232314,1,1476272,17914,https://video.twimg.com/amplify_video/2077955585581174785/vid/avc1/1024x576/82urAmn7_lRewo6D.mp4?tag=29
7413,80s B-Movie Disco Transformation,https://x.com/techhalla/status/2078257690980274386,1,18219336,23221,https://video.twimg.com/amplify_video/2078230153772072960/vid/avc1/1920x1080/HfWDmMTav_QgYfrb.mp4?tag=29
7412,Elven vs Orc Epic Battle,https://x.com/mad_mask/status/2077928857634508938,1,12947781,9136,https://video.twimg.com/amplify_video/2077926866057330688/vid/avc1/1920x1080/KJfBosZnqeDboGhe.mp4?tag=29
7411,Pirate Deck Action and Desert Transition,https://x.com/kojomojoworld/status/2078018291033874498,1,2557988,16699,https://video.twimg.com/amplify_video/2078018181780664320/vid/avc1/1678x720/gD8vdmz5HBSZhg9F.mp4?tag=29
7410,Magical Glowing Notebook Flicker,https://x.com/AIwithAliya/status/2078028109790707806,1,10486672,18894,https://video.twimg.com/amplify_video/2078027872674222080/vid/avc1/3840x2160/hKhZZLy7ioqnpX-6.mp4?tag=29
7409,Cinematic Desert Combat Sequence,https://x.com/itsSSS1510/status/2078175113695183095,1,20749692,19579,https://video.twimg.com/amplify_video/2078174902763536384/vid/avc1/3840x2160/nCfNz_9FF4zatyTk.mp4?tag=29
7408,FPV Macro Fae Battlefield Drone Oner,https://x.com/TechieBySA/status/2078061387717267660,1,35043758,20293,https://video.twimg.com/amplify_video/2078059881462964224/vid/avc1/3840x2160/TI1uNmXGvAcHs3Qg.mp4?tag=29
7406,Supernatural Spirit Vision City Walk,https://x.com/Strength04_X/status/2078157151428816974,1,4790423,46666,https://video.twimg.com/amplify_video/2078155174468841477/vid/avc1/1080x1336/OXX5NfctgplOuib0.mp4?tag=29
7405,Jungle Lab Giant Mantis Thriller,https://x.com/Ciri_ai/status/2077984010706518120,1,31477808,19239,https://video.twimg.com/amplify_video/2077983823187595265/vid/avc1/3840x2160/zDTVA7f30kcVRUAC.mp4?tag=29
7404,Neon Armor Epic Transformation Sequence,https://x.com/HustleXR/status/2077983909317386331,1,11053759,15204,https://video.twimg.com/amplify_video/2077983670166802432/vid/avc1/1920x1080/s5N5IdPxs0Q1VCBf.mp4?tag=29
7403,NYC Bodega Rap Performance Music Video,https://x.com/Shorelyn_/status/2077968887690506348,1,11471327,16162,https://video.twimg.com/amplify_video/2077968041070223360/vid/avc1/1914x1080/CZ9-kFppLg_oUC6y.mp4?tag=29
7402,Slow Motion Office Flood Chaos,https://x.com/Daeng_Tinggi/status/2078004536741187834,1,1722089,11896,https://video.twimg.com/amplify_video/2078004512326094848/vid/avc1/848x480/cU-jcY9wJOtB2ssH.mp4?tag=29
7401,Jungle Adventure Machete Action Scene,https://x.com/egeberkina/status/2078185600935457150,1,1509632,19165,https://video.twimg.com/amplify_video/2078185356562763776/vid/avc1/1280x720/5A8LnaWpyH8fHiT5.mp4?tag=29
7400,Oil-on-Paper Snow Storm Animation,https://x.com/aleenaamiir/status/2078075943906889874,1,4642473,15102,https://video.twimg.com/amplify_video/2078075848348078081/vid/avc1/1922x824/AGm4XfzcW6Luw0io.mp4?tag=29
7399,Korean Couple Sunset Picnic,https://x.com/MrDasOnX/status/2078020978270220656,1,2906048,20766,https://video.twimg.com/amplify_video/2078020907730448384/vid/avc1/1280x720/Lrrp1y-1r3Zek52e.mp4?tag=29
7398,NYC Rap Music Video Segment,https://x.com/john_my07/status/2077965178537427086,1,3077175,26322,https://video.twimg.com/amplify_video/2077965137894625280/vid/avc1/1280x720/G_8TR-JU4a7BO_vW.mp4?tag=29
7397,Multi-Shot Kazakh Nomadic Summer Camp,https://x.com/maxxmalist/status/2078190909490114622,1,928393,19503,https://video.twimg.com/amplify_video/2078190865340633088/vid/avc1/1280x544/spLV-YkFMYWUI8rY.mp4?tag=29
7396,Surreal Office Romance Sequence,https://x.com/iamsofiaijaz/status/2078179106949333074,1,2243593,37350,https://video.twimg.com/amplify_video/2078179057943093249/vid/avc1/720x1280/_FM7FuYC2QoTtc2X.mp4?tag=29
7395,Producer's Office Dialogue Scene,https://x.com/abulu8/status/2077916857135501378,1,16784706,21990,https://video.twimg.com/amplify_video/2077914356634058752/vid/avc1/3840x2160/3bDJzpdw2Et96H0F.mp4?tag=29
7394,Spinning Top Championship Arena Battle,https://x.com/Shorelyn_/status/2078057629134569804,1,10805962,28394,https://video.twimg.com/amplify_video/2078056997191344129/vid/avc1/1920x1080/TGDMDhBVwG4I6Flc.mp4?tag=29
7393,Sci-Fi Space Station Crash Scene,https://x.com/Strength04_X/status/2077970673960657129,1,36818284,26957,https://video.twimg.com/amplify_video/2077969679700889600/vid/avc1/3838x1646/J0fJQGO1qikIOfzP.mp4?tag=29
7392,NYC Laundromat Rap Music Video,https://x.com/frametheory058/status/2077996810334027812,1,11231389,20826,https://video.twimg.com/amplify_video/2077996769095700481/vid/avc1/1920x1080/E82pvH8kM3j0tErO.mp4?tag=29
7391,Smartphone Style Slapstick Comedy Fall,https://x.com/bmx_ai13/status/2078210630935335363,1,1123342,30989,https://video.twimg.com/amplify_video/2078180448556171264/vid/avc1/1280x720/k8S2YEx6hIbM9oqB.mp4?tag=29
7390,Peaceful Korean Neighborhood Lifestyle Video,https://x.com/AIwithSynthia/status/2078135097690308793,1,2867825,14678,https://video.twimg.com/amplify_video/2078135071945736193/vid/avc1/1280x720/EcR58el4Fz-Q028U.mp4?tag=29
7389,Premium Hair Color Beauty Commercial,https://x.com/Itswsm105f/status/2077998726942175303,1,2015219,17753,https://video.twimg.com/ext_tw_video/2077998581190144001/pu/vid/avc1/1280x720/ya-TW3BNGs8HflJw.mp4?tag=27
7388,Clay-Style Pirate Duck Adventure,https://x.com/CharaspowerAI/status/2078072313686184334,1,3551230,19541,https://video.twimg.com/ext_tw_video/2078072290894393344/pu/vid/avc1/1280x720/AAS-G4d5BI6qBz-s.mp4?tag=12
7387,Cinematic Cyberpunk Armor Transformation,https://x.com/Taaruk_/status/2077981765399114159,1,1904747,16544,https://video.twimg.com/amplify_video/2077981708121788416/vid/avc1/1024x576/rld-CyJG5aRoYM9F.mp4?tag=29
